episode,step,action,action_name,reward,cost,cost_reduction_from_initial,percent_reduction
23,2,65,real_imag_expander,0.0,287.08,21.00400000000002,6.8176211682528205
23,3,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
23,4,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
23,5,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
23,6,68,reorder-convert-reduce-add,0.0,287.08,21.00400000000002,6.8176211682528205
23,7,25,control-dep-remover,0.0,287.08,21.00400000000002,6.8176211682528205
23,8,57,infeed-token-propagation,0.0,287.08,21.00400000000002,6.8176211682528205
23,9,56,indexed-array-analysis-printer-pass,0.0,287.08,21.00400000000002,6.8176211682528205
23,10,40,dynamic-dimension-simplifier,0.0,287.08,21.00400000000002,6.8176211682528205
24,1,43,element_type_converter,21.00400000000002,287.08,21.00400000000002,6.8176211682528205
24,2,57,infeed-token-propagation,0.0,287.08,21.00400000000002,6.8176211682528205
24,3,80,stochastic_convert_decomposer,0.0,287.08,21.00400000000002,6.8176211682528205
24,4,69,reorder-reduce-transpose,0.0,287.08,21.00400000000002,6.8176211682528205
24,5,7,all-reduce-combiner,0.0,287.08,21.00400000000002,6.8176211682528205
24,6,14,bfloat16-fold,0.0,287.08,21.00400000000002,6.8176211682528205
24,7,43,element_type_converter,0.0,287.08,21.00400000000002,6.8176211682528205
24,8,9,all-reduce-folder,0.0,287.08,21.00400000000002,6.8176211682528205
24,9,19,collective-transformation-reorderer,0.0,287.08,21.00400000000002,6.8176211682528205
24,10,73,rng-bit-generator-expander,0.0,287.08,21.00400000000002,6.8176211682528205
25,1,22,computation-deduplicator,21.00400000000002,287.08,21.00400000000002,6.8176211682528205
25,2,25,control-dep-remover,0.0,287.08,21.00400000000002,6.8176211682528205
25,3,86,tree_reduction_rewriter,0.0,287.08,21.00400000000002,6.8176211682528205
25,4,5,all-gather-combiner,0.0,287.08,21.00400000000002,6.8176211682528205
25,5,55,host-offloading-prepare-elide-move-to-host,0.0,287.08,21.00400000000002,6.8176211682528205
25,6,18,collective-quantizer,0.0,287.08,21.00400000000002,6.8176211682528205
25,7,6,all-gather-cse,0.0,287.08,21.00400000000002,6.8176211682528205
25,8,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
25,9,46,fusion_constant_sinking,0.0,287.08,21.00400000000002,6.8176211682528205
25,10,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
