episode,total_reward,initial_cost,final_cost,cost_reduction,percent_reduction,exploration_rate,unique_actions,steps_taken,action_sequence
13,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9369146928798039,24,30,"82,43,55,31,71,39,65,0,11,0,41,0,28,0,21,43,87,0,15,72,22,17,76,8,30,18,12,73,43,77"
14,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9322301194154049,23,30,"86,88,55,35,46,13,0,0,18,75,0,12,36,4,0,26,82,56,73,87,36,74,12,20,36,33,52,22,84,52"
15,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9275689688183278,27,30,"68,6,16,29,89,74,89,33,38,31,28,87,18,73,10,46,31,38,36,13,25,55,56,75,82,53,12,78,67,49"
16,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9229311239742362,28,30,"41,29,21,38,48,26,15,81,88,69,5,75,54,28,39,59,31,0,2,7,36,0,78,63,13,60,18,22,49,0"
17,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.918316468354365,22,30,"76,5,77,51,4,9,0,0,37,67,0,0,48,3,34,77,1,34,84,0,28,30,10,6,79,0,25,22,77,2"
18,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9137248860125932,21,30,"76,26,40,0,41,10,86,34,52,5,0,31,27,25,52,65,19,0,21,71,0,0,48,0,0,51,42,48,25,22"
19,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9091562615825302,22,30,"76,0,0,0,83,68,88,85,4,52,35,0,26,52,35,3,70,52,21,35,47,86,81,3,29,42,72,77,80,19"
20,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9046104802746175,27,30,"44,67,46,88,44,7,39,73,18,84,59,56,63,63,79,68,26,69,83,3,0,2,36,37,11,50,69,8,85,23"
21,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9000874278732445,27,30,"13,82,53,11,85,0,48,21,72,0,29,55,14,19,18,56,58,23,71,24,74,44,21,13,22,76,38,35,65,34"
22,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8955869907338783,26,30,"78,8,78,55,52,13,0,64,80,27,37,25,26,78,53,51,46,1,56,37,14,23,87,2,21,49,23,75,82,73"
23,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8911090557802088,22,30,"44,74,29,53,5,34,83,32,5,51,75,44,4,74,65,69,83,52,18,0,80,14,0,80,21,0,50,40,0,24"
24,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8866535105013078,22,30,"19,76,65,26,24,11,0,68,69,41,22,0,20,0,45,68,66,38,60,64,19,1,20,43,0,70,33,46,0,1"
25,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8822202429488013,23,30,"86,0,17,79,17,0,46,35,64,0,59,0,34,42,19,55,39,65,0,36,6,71,10,82,60,63,67,64,22,22"
26,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8778091417340573,26,30,"68,65,29,2,53,32,3,13,37,66,28,46,14,65,60,0,76,75,45,52,10,14,61,58,71,0,0,74,73,24"
27,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8734200960253871,25,30,"33,0,52,18,32,85,62,70,0,15,45,13,8,1,38,84,37,13,39,67,82,25,15,17,13,89,35,40,0,65"
28,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8690529955452602,24,30,"5,69,9,33,17,36,33,13,17,41,89,60,0,59,84,75,2,0,53,21,66,17,80,0,0,19,55,3,56,74"
29,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8647077305675338,26,30,"74,0,18,39,8,80,15,48,7,5,48,0,22,56,83,6,66,44,0,19,30,51,29,55,85,24,82,17,54,51"
30,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8603841919146962,25,30,"80,38,40,86,49,21,30,33,70,49,7,89,15,27,25,21,69,66,77,12,53,43,34,0,35,58,45,0,0,0"
31,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8560822709551227,20,30,"45,40,30,66,82,0,50,65,60,0,26,0,50,26,25,60,64,38,0,59,27,0,70,10,46,60,0,23,35,66"
32,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.851801859600347,20,30,"59,61,25,62,76,38,20,55,75,0,60,89,0,9,37,0,59,67,0,84,0,38,68,81,0,71,75,0,8,37"
33,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8475428503023453,24,30,"76,5,0,85,33,32,67,9,22,0,4,57,23,63,80,0,25,49,20,16,0,26,28,0,38,0,0,79,87,61"
34,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8433051360508336,22,30,"39,57,73,89,41,75,36,27,0,33,58,0,0,0,0,66,27,0,1,62,70,13,38,0,77,7,71,0,56,78"
35,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8390886103705794,24,30,"64,36,59,15,41,46,65,24,87,31,68,54,38,73,0,0,0,68,63,11,71,34,0,69,3,59,5,29,29,57"
36,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8348931673187264,27,30,"59,81,77,45,11,63,30,86,76,70,60,40,22,0,27,72,86,19,48,20,11,14,86,33,89,6,39,34,80,24"
37,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8307187014821328,22,30,"62,36,70,55,59,0,4,21,87,3,28,3,30,0,34,53,57,21,0,7,49,58,58,5,0,0,20,21,63,22"
38,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8265651079747222,23,30,"76,34,40,56,71,49,47,67,48,60,0,51,84,84,9,0,0,72,73,86,63,66,0,24,45,0,0,55,0,83"
39,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8224322824348486,23,30,"35,14,26,57,0,79,62,88,52,70,20,1,51,7,20,0,55,11,37,64,87,9,23,73,88,37,20,0,20,45"
40,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8183201210226743,22,30,"9,14,32,0,0,6,21,5,81,0,7,86,78,0,23,53,63,0,0,0,0,30,37,34,74,77,72,25,14,71"
41,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8142285204175609,24,30,"50,87,58,7,46,83,2,0,64,27,51,42,58,67,30,47,51,25,83,43,38,30,72,56,0,76,83,5,73,68"
42,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.810157377815473,19,30,"76,71,30,0,0,21,0,6,73,21,60,77,79,69,0,55,32,25,0,12,73,0,72,56,11,0,0,79,0,37"
43,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8061065909263957,25,30,"48,27,41,11,58,65,0,60,59,10,44,70,15,21,19,79,79,26,0,73,78,86,22,81,0,7,0,87,0,5"
44,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8020760579717637,23,30,"18,0,10,38,60,79,33,10,1,0,71,84,21,41,0,0,26,0,29,87,12,68,0,48,38,45,2,7,64,82"
45,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.798065677681905,24,30,"76,34,3,85,0,48,57,64,0,70,35,60,66,0,73,58,89,14,0,75,0,5,2,0,81,6,42,36,2,55"
46,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.7940753492934954,23,30,"46,38,61,59,0,56,78,87,31,54,87,77,88,73,81,34,73,13,75,75,89,58,0,81,65,65,68,0,26,11"
47,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.7901049725470279,24,30,"42,64,0,0,32,83,64,52,34,8,55,0,61,40,75,21,76,49,19,66,0,28,39,79,0,9,16,16,53,47"
48,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.7861544476842928,22,30,"67,66,32,33,59,60,0,83,0,30,80,70,46,85,0,59,87,0,81,0,17,6,0,51,0,77,79,78,0,27"
49,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.7822236754458713,23,30,"37,55,87,88,0,73,39,0,0,75,37,15,61,16,7,55,86,69,76,63,73,88,36,62,8,27,23,0,66,84"
50,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.778312557068642,22,30,"57,56,34,66,68,28,65,25,0,37,2,0,14,2,0,73,38,46,71,41,20,0,87,0,0,50,0,0,3,60"
