episode,step,action,action_name,reward,cost,cost_reduction_from_initial,percent_reduction
9,12,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,0.0,0.0
9,13,28,convert-mover,0.0,287.08,0.0,0.0
9,14,49,hlo-descheduler,0.0,287.08,0.0,0.0
9,15,31,convolution-pred-expander,0.0,287.08,0.0,0.0
9,16,52,host-memory-transfer-asyncifier,0.0,287.08,0.0,0.0
9,17,48,hlo-constant-splitter,0.0,287.08,0.0,0.0
9,18,4,all-gather-bcast-reorder,0.0,287.08,0.0,0.0
9,19,26,convert-async-collectives-to-sync,0.0,287.08,0.0,0.0
9,20,73,rng-bit-generator-expander,0.0,287.08,0.0,0.0
9,21,71,reshape-mover,0.0,287.08,0.0,0.0
9,22,70,reshape-decomposer,0.0,287.08,0.0,0.0
9,23,58,instruction-hoister,0.0,287.08,0.0,0.0
9,24,68,reorder-convert-reduce-add,0.0,287.08,0.0,0.0
9,25,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,0.0,0.0
9,26,75,root-instruction-sinker,0.0,287.08,0.0,0.0
9,27,62,operand_upcaster,0.0,287.08,0.0,0.0
9,28,80,stochastic_convert_decomposer,0.0,287.08,0.0,0.0
9,29,73,rng-bit-generator-expander,0.0,287.08,0.0,0.0
9,30,15,bfloat16-propagation,0.0,287.08,0.0,0.0
10,1,42,eigh_expander,0.0,287.08,0.0,0.0
10,2,30,convolution-group-converter,0.0,287.08,0.0,0.0
10,3,31,convolution-pred-expander,0.0,287.08,0.0,0.0
10,4,50,hlo-memory-scheduler,0.0,287.08,0.0,0.0
10,5,69,reorder-reduce-transpose,0.0,287.08,0.0,0.0
10,6,38,dot_decomposer,0.0,287.08,0.0,0.0
10,7,60,logistic-expander,0.0,287.08,0.0,0.0
10,8,41,dynamic-index-splitter,0.0,287.08,0.0,0.0
10,9,36,despecializer,0.0,287.08,0.0,0.0
10,10,39,dot_dimension_merger,0.0,287.08,0.0,0.0
10,11,3,algsimp,0.0,287.08,0.0,0.0
10,12,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,0.0,0.0
10,13,45,float-normalization-bf16,0.0,287.08,0.0,0.0
10,14,83,test-only-bar2hello,0.0,287.08,0.0,0.0
10,15,30,convolution-group-converter,0.0,287.08,0.0,0.0
10,16,19,collective-transformation-reorderer,0.0,287.08,0.0,0.0
10,17,27,convert-memory-placement-to-internal-annotations,0.0,287.08,0.0,0.0
10,18,14,bfloat16-fold,0.0,287.08,0.0,0.0
10,19,29,convert_operand_folding,0.0,287.08,0.0,0.0
10,20,67,reduce-window-rewriter,0.0,287.08,0.0,0.0
10,21,29,convert_operand_folding,0.0,287.08,0.0,0.0
10,22,85,test-only-xla-builder,0.0,287.08,0.0,0.0
10,23,25,control-dep-remover,0.0,287.08,0.0,0.0
10,24,8,all-reduce-contiguous,0.0,287.08,0.0,0.0
10,25,57,infeed-token-propagation,0.0,287.08,0.0,0.0
10,26,27,convert-memory-placement-to-internal-annotations,0.0,287.08,0.0,0.0
10,27,56,indexed-array-analysis-printer-pass,0.0,287.08,0.0,0.0
10,28,14,bfloat16-fold,0.0,287.08,0.0,0.0
10,29,31,convolution-pred-expander,0.0,287.08,0.0,0.0
10,30,37,dot-merger,0.0,287.08,0.0,0.0
